id	external_id	lemma	stressed	translation	pos	pos_subtype	level	gender	animacy	stem	ending	domain	aspect	transitivity	stress_pattern_semu	rank	count
1647	627	кофточка		top; blouse; women's shirt	noun		1E	fem	inanimate			clothing			SS	8552	9.85
1648	1098	позавтракать		eat breakfast; have breakfast	verb		1E						perfective	intransitive		8571	9.85
1649	718	меню	меню́	menu	noun		1E	neut							EE	8595	9.79
1650	316	двойка	дво́йка	an F (2); failing grade	noun		1E	fem	animate						SS	8615	9.79
1651	286	грипп	грипп	flu	noun		1E	masc	inanimate						SS	8708	9.67
1652	12864	по-детски		in a childish way; like a child	adv		1E									8735	9.61
1653	1790	шестьсот		600	num		1E									8753	9.61
1654	2736	канадский	кана́дский	Canadian	adj		1E			канадск	ий	geography; countries				8812	9.49
1655	219	вторник	вто́рник	Tuesday	noun		1E	masc	inanimate						SS	8834	9.49
1656	854	непохожий		not similar; not like; not resembling	adj		1E			непохож	ий					8899	9.37
1657	20	алло	алло́; алё	hello (on the telephone)	misc	disc	1E					discourse				8902	9.37
1658	168	Владивосток	Владивосто́к	Vladivostok	noun	proper	1E					geography; cities; Russia			SS	8939	9.37
1659	55	балет	бале́т	ballet	noun		1E	masc	inanimate			location; culture			SS	9012	9.24
1660	84	биология	биоло́гия	biology	noun		1E	fem	inanimate						SS	9045	9.18
1661	230	выигрывать		win	verb		1E						imperfective	transitive		9064	9.18
1662	1033	печенье	пече́нье	cookie(s) (sg only)	noun		1E	neut	inanimate						SS	9235	8.94
1663	1361	Рождество	Рождество́	Christmas	noun	proper	1E								EE	9254	8.88
1664	194	восемнадцатый		18th	adj	ord	1E									9356	8.75
1665	1549	сувенир	сувени́р	souvenir	noun		1E	masc	inanimate						SS	9361	8.75
1666	1035	пианино	пиани́но	piano; upright piano	noun		1E	neut				music; instrument			SS	9418	8.69
1667	829	незнакомка		stranger	noun		1E	fem	animate						SS	9466	8.63
1668	626	кофта	ко́фта	top; blouse; women's shirt	noun		1E	fem	inanimate			clothing			SS	9485	8.63
1669	1518	статистика	стати́стика	statistics	noun		1E	fem	inanimate			academic			SS	9539	8.57
1670	783	назваться	назва́ться	be called; named	verb		1E						perfective	intransitive		9543	8.57
1671	43	аспирант	аспира́нт	graduate student	noun		1E	masc	animate						SS	9653	8.39
1672	57	банан	бана́н	banana	noun		1E	masc	inanimate			food; fruit			SS	9780	8.26
1673	1419	семьсот		700	num		1E									9793	8.26
1674	1414	семинар	семина́р	seminar	noun		1E	masc	inanimate						SS	9795	8.26
1675	198	восемьсот	восемьсо́т	800	num	cardinal	1E									9799	8.2
1676	1262	программист	программи́ст	programmer	noun		1E	masc	animate			professions			SS	9985	8.02
1677	1272	проигрывать		lose	verb		1E						imperfective	transitive		9988	7.96
1678	1022	переезжать	переезжа́ть	cross; go across (driving); move (change place of residence)	verb		1E						imperfective	transitive		10104	7.9
1679	1785	шестнадцатый		16th	adj	ord	1E									10112	7.83
1680	1146	помыть		wash (with water)	verb		1E						perfective	transitive		10143	7.83
1681	33180	ото		from (people; distances)	prep		1E									10175	7.77
1682	1191	поужинать		eat dinner; have dinner	verb		1E						perfective	intransitive		10183	7.77
1683	1767	четырнадцатый		14th	adj	ord	1E									10254	7.71
1684	693	макароны	макаро́ны	pasta	noun		1E	fem	inanimate						_S	10519	7.41
1685	1800	шорты	шо́рты	shorts	noun		1E	fem	inanimate			clothing			_S	10543	7.41
1686	347	дешево	дёшево	cheap	adv		1E					qualities				10572	7.35
1687	796	насморк	на́сморк	cold; runny nose	noun		1E	masc	inanimate						SS	10647	7.28
1688	1709	фотографировать	фотографи́ровать	photograph; take a picture of	verb		1E					verb	imperfective	transitive		10829	7.1
1689	162	вилка	ви́лка	fork	noun		1E	fem	inanimate			food; utensils			SS	10858	7.1
1690	833	неинтересный	неинтере́сный	not interesting; boring	adj		1E			неинтересн	ый	qualities				11030	6.92
1691	742	модно		fashionable; stylish	adv		1E									11108	6.86
1692	1087	подготовиться	подгото́виться	prepare for	verb		1E						perfective	intransitive		11385	6.67
1693	40	Арбат	Арба́т	Arbat (famous pedestrian street in Moscow)	noun	proper	1E					location; Russia			SS	11394	6.61
1694	1240	прилетать		arrive (by flying); fly in (from)	verb		1E						imperfective	intransitive		11522	6.55
1695	1012	пельмени		dumplings; pelmeni (Siberian pelmeni) (pl only)	noun		1E	masc	inanimate						SS	11598	6.49
1696	591	колледж	колле́дж	college	noun		1E	masc	inanimate			location; education			SS	11681	6.43
1697	23689	политически		politically	adv		1E									11686	6.43
1698	1363	ролик		roller skate	noun		1E	masc	inanimate						SS	11898	6.24
1699	22126	Пасха		Passover; Easter	noun		1E	fem	inanimate						SS	11944	6.18
1700	487	зонт		umbrella	noun		1E	masc	inanimate						EE	11950	6.18
1701	1519	стать	ста́ть	become	verb		1E						perfective	intransitive		12053	6.12
1702	27771	сериал		series	noun		1E								SS	12166	6.0
1703	113	булка	бу́лка	roll; white bread	noun		1E	fem	inanimate						SS	12190	6.0
1704	45	аспирантура		graduate school; graduate studies	noun		1E	fem	inanimate						SS	12298	5.94
1705	1593	теннис	те́ннис	tennis	noun		1E	masc	inanimate			entertainment; sports			SS	12372	5.88
1706	1842	австралийский	австрали́йский	Australian	adj		1E			австралийск	ий	geography; countries				12625	5.69
1707	1741	цент	це́нт	cent	noun		1E	masc	inanimate						SS	12727	5.63
1708	54	балерина	балери́на	ballerina	noun		1E	fem	animate			professions; art			SS	12745	5.63
1709	422	журналистка	журнали́стка	journalist	noun		1E	fem	animate			professions			SS	12801	5.57
1710	373	домохозяйка	домохозя́йка	housewife	noun		1E	fem	animate			professions			SS	12834	5.57
1711	421	журналистика		journalism	noun		1E	fem	inanimate						SS	12845	5.57
1712	33183	подо	под	under; below; beneath	prep		1E	masc							SE	12854	5.57
1713	1253	приятельница		friend (not as close as друг)	noun		1E	fem	animate						SS	12971	5.51
1714	1283	простуда		cold (general illness)	noun		1E	fem	inanimate						SS	13082	5.45
1715	835	некрасиво		not pretty; ugly	adv		1E									13091	5.39
1716	32748	испанец	испа́нец	Spaniard	noun	proper	1E	masc	animate						SS	13135	5.39
1717	1725	хоккей	хокке́й	hockey	noun		1E	masc	inanimate			entertainment; sports			SS	13201	5.33
1718	1796	школьница	шко́льница	school student	noun		1E	fem	animate			academic			SS	13300	5.26
1719	261	Голливуд	Голливу́д	Hollywood	noun	proper	1E					geography; cities			SS	13471	5.2
1720	13018	длинно		long	adv		1E									13480	5.2
1721	155	видеокамера	видеока́мера	videocamera (moving images)	noun		1E	fem	inanimate			technology			SS	13523	5.14
1722	601	конспект	конспе́кт	class notes	noun		1E	masc	inanimate						SS	13711	5.02
1723	1006	партнерша		partner	noun		1E	fem	animate						SS	13850	4.96
1724	85	бифштекс	бифште́кс	steak	noun		1E	masc	inanimate			food; meat			SS	13890	4.96
1725	353	дискотека	дискоте́ка	dance club	noun		1E	fem	inanimate			entertainment; music			SS	13905	4.96
1726	29368	сфотографировать		photograph; take a picture of	verb		1E						perfective	transitive		13925	4.9
1727	826	недорогой		inexpensive	adj		1E			недорог	ой					13929	4.9
1728	9827	богато		rich; wealthy	adv		1E									13956	4.9
1729	1551	суеверный	суеве́рный	superstitious	adj		1E			суеверн	ый					13962	4.9
1730	842	немка	не́мка	German	noun		1E	fem	animate			geography; nationalities			SS	14172	4.77
1731	15719	кампус		campus	noun		1E	masc	inanimate						SS	14228	4.77
1732	1606	типично		typically; normally	adv		1E									14261	4.77
1733	3	австралиец	австрали́ец	Australian	noun		1E	masc	animate			geography; nationalities			SS	14538	4.59
1734	31379	хобби	хо́бии	hobby; interest	noun		1E	neut							SS	14570	4.59
1735	154	видео	ви́део	video; video recording	noun		1E	neut							SS	14708	4.53
1736	1194	поцеловаться		kiss; kiss each other	verb		1E						perfective	intransitive		14729	4.53
1737	1112	покататься		ride	verb		1E						perfective	intransitive		15323	4.28
1738	861	несерьезный	несерьёзный	not serious; flakey	adj		1E			несерьезн	ый	qualities				15428	4.22
1739	26	американка	америка́нка	American	noun		1E	fem	animate			geography; nationalities			SS	15667	4.1
1740	1674	умно		smartly; intelligently	adv		1E									15681	4.1
1741	731	минус	ми́нус	minus	noun		1E	masc	inanimate						SS	16314	3.92
1742	872	неширокий		not wide; not broad; narrow	adj		1E			неширок	ий					16333	3.86
1743	1182	построиться		be built	verb		1E						perfective	intransitive		16698	3.73
1744	61	баскетбол	баскетбо́л	basketball	noun		1E	masc	inanimate			entertainment; sports			SS	16711	3.73
1745	1162	порекомендовать		recommend	verb		1E						perfective	transitive		16747	3.73
1746	188	волейбол		volleyball	noun		1E	masc	inanimate						SS	16915	3.67
1747	825	недорого		inexpensive	adv		1E									17186	3.55
1748	860	несерьезно		not serious; flakey	adv		1E									17242	3.55
1749	606	конфетка		piece of candy	noun		1E	fem	inanimate						SS	17326	3.55
1750	1712	француженка	францу́женка	Frenchman; Frenchwoman	noun		1E	fem	animate			geography; nationalities			SS	17419	3.49
1751	19936	несчастливый		unhappy; unfortunate	adj		1E			несчастлив	ый					17614	3.43
1752	269	горилла	гори́лла	gorilla	noun		1E	fem	animate			animals			SS	17775	3.43
1753	46	аспирин	аспири́н	aspirin	noun		1E	masc	inanimate						SS	18011	3.31
1754	577	китаянка	китая́нка	Chinese	noun		1E	fem	animate			geography; nationalities			SS	18029	3.31
1755	16061	по-китайски	по-кита́йски		adv		1E									18436	3.18
1756	266	гольф	го́льф	golf	noun		1E	masc	inanimate			entertainment; sports			SS	18504	3.18
1757	18	алгебра	а́лгебра	algebra	noun		1E	fem	inanimate			academic			SS	18686	3.12
1758	625	кофейня		coffeehouse	noun		1E	fem	inanimate						SS	18745	3.12
1759	32886	однокурсник		classmate (university)	noun		1E	masc	animate						SS	18803	3.12
1760	30	англичанка	англича́нка	Englishman; Englishwoman	noun		1E	fem	animate			geography; nationalities			SS	18902	3.06
1761	163	винегрет	винегре́т	beet salad	noun		1E	masc	inanimate						SS	19207	3.0
1762	1045	пицца	пи́цца	pizza	noun		1E	fem	inanimate			food; dishes			SS	19613	2.88
1763	92	блюз		the blues	noun		1E	masc	inanimate						SS	20102	2.75
1764	1718	футболка	футбо́лка	t-shirt; polo shirt; sweatshirt; jersey	noun		1E	fem	inanimate			entertainment; sports			SS	21197	2.51
1765	284	грамматика	грамма́тика	grammar	noun		1E	fem	inanimate						SS	21366	2.45
1766	340	десерт	десе́рт	dessert	noun		1E	masc	inanimate						SS	21486	2.45
1767	816	невкусный	невку́сный	not tasty; not good (of food and drink)	adj		1E			невкусн	ый	qualities				21498	2.45
1768	1799	шоколадка		piece of chocolate	noun		1E	fem	inanimate						SS	21822	2.39
1769	242	гамбургер	га́мбургер	hamburger	noun		1E	masc	inanimate			food; meat			SS	21849	2.39
1770	44	аспирантка		graduate student	noun		1E	fem	animate						SS	22083	2.33
1771	1264	прогуливать	прогу́ливать	walk; stroll; skip; miss	verb		1E						imperfective	transitive		22267	2.26
1772	512	иностранка		foreigner	noun		1E	fem	animate						SS	22306	2.26
1773	1158	популярно		popular	adv		1E									22334	2.26
1774	764	мультфильм	мультфи́льм	cartoon; animated film	noun		1E	masc	inanimate						SS	22457	2.26
1775	1139	помечтать		dream; daydream; fantasize	verb		1E						perfective	intransitive		22623	2.2
1776	1769	Чикаго	Чика́го	Chicago	noun	proper	1E	masc				geography; cities			SS	22879	2.2
1777	1224	преподавательница	преподава́тельница	teacher (university level)	noun		1E	fem	animate			professions; academic			SS	22926	2.14
1778	131	вегетарианец	вегетариа́нец	vegetarian	noun		1E	masc	animate						SS	22985	2.14
1779	692	майонез	майоне́з	mayonnaise	noun		1E	masc	inanimate						SS	23279	2.08
1780	1413	семестр	семе́стр	semester	noun		1E	masc	inanimate			time			SS	23317	2.08
1781	1013	пенс		pence	noun		1E	masc	inanimate						SS	23732	2.02
